Date(M/D/Y),Time,IP Address,Country,Country,Region,Region,City,Zip/Postal Code,Time Zone,Latitude,Longitude,Metro Code,Transportation Total,Car,Short Bus,Long Bus,Train,Airplane,Consumption Total,Textbooks,Clothing,Cellphone,eReader,Plastic Bottle,Energy Total,Dorm Energy Audit,Energy Gas Baseline,Energy Baseline,Food Total,Food Conversion,Coffee Conversion,Waste Total,Water Total,
4/3/2017,09:29:47pm,128.193.154.218,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,0,0,,0,0,0,0,0,0,0,0,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6389849,
4/3/2017,09:29:56pm,128.193.154.218,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,0,0,,0,0,0,0,0,0,0,0,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6389849,
4/3/2017,09:30:34pm,128.193.154.218,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,27.1165,21.6765,,0,0,0,0,0,0,0,0,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6389849,
4/3/2017,09:31:40pm,128.193.154.218,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,27.1165,21.6765,,0,0,0,641.441,84.34,61.62,49,238,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6,
4/5/2017,08:43:32pm,128.193.154.138,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,0,0,,0,0,0,0,0,0,0,0,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6389849,
4/5/2017,08:44:04pm,128.193.154.138,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,0,0,,0,0,0,0,0,0,0,0,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6389849,
4/5/2017,08:44:19pm,128.193.154.138,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,0,0,,0,0,0,0,0,0,0,0,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6389849,

04/05/2017,10:55:00pm,128.193.154.214,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,68.45091,0,,0,0,68.45091,Infinity,94.66,123.24000000000001,49,Infinity,3.549845,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:55:02pm,128.193.154.214,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,68.45091,0,,0,0,68.45091,Infinity,94.66,123.24000000000001,49,Infinity,3.549845,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:55:10pm,128.193.154.139,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:55:20pm,128.193.154.254,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:55:44pm,128.193.154.214,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,68.45091,0,,0,0,68.45091,788.025345,94.66,123.24000000000001,49,305.5,3.549845,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:56:05pm,128.193.154.214,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,68.45091,0,,0,0,68.45091,788.025345,94.66,123.24000000000001,49,305.5,3.549845,4812.470874830029,875.291754,95.27600648659143,3841.903114343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:56:09pm,128.193.154.139,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:56:11pm,128.193.154.139,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:56:27pm,128.193.154.139,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/06/2017,09:04:46pm,128.193.217.6,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/06/2017,09:04:49pm,128.193.217.6,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
